Person ID,Exists,Job ID,Candidate_SF_Id,Job_SF_Id,Job_Submission_Exists,Error
9014212,Exist,181706,a00N300001E2ScbIAF,a02N300000qLa2XIAS,Not Exist,
9014212,Exist,179306,a00N300001E2ScbIAF,a02N300000qJPOAIA4,Not Exist,
9014214,Not Exist,181707,,,N/A (candidate not in SF),
9014219,Not Exist,181706,,,N/A (candidate not in SF),
9014222,Not Exist,181707,,,N/A (candidate not in SF),
9014228,Not Exist,181707,,,N/A (candidate not in SF),
9014231,Not Exist,181706,,,N/A (candidate not in SF),
9014234,Not Exist,181707,,,N/A (candidate not in SF),
9014235,Not Exist,179306,,,N/A (candidate not in SF),
9014235,Not Exist,179303,,,N/A (candidate not in SF),
9014238,Not Exist,179306,,,N/A (candidate not in SF),
9014243,Not Exist,181708,,,N/A (candidate not in SF),
9014245,Not Exist,179306,,,N/A (candidate not in SF),
9014246,Not Exist,181706,,,N/A (candidate not in SF),
9014247,Not Exist,182162,,,N/A (candidate not in SF),
9014247,Not Exist,181707,,,N/A (candidate not in SF),
9014248,Not Exist,181707,,,N/A (candidate not in SF),
9014249,Not Exist,179306,,,N/A (candidate not in SF),
9014250,Exist,179306,a00N300001E3fVuIAJ,a02N300000qJPOAIA4,Exist,
9014250,Exist,179303,a00N300001E3fVuIAJ,a02N300000qJg7FIAS,Not Exist,
9014255,Not Exist,181707,,,N/A (candidate not in SF),
9014255,Not Exist,179303,,,N/A (candidate not in SF),
9014256,Not Exist,179306,,,N/A (candidate not in SF),
9014256,Not Exist,179303,,,N/A (candidate not in SF),
9014257,Not Exist,181707,,,N/A (candidate not in SF),
9014258,Not Exist,181706,,,N/A (candidate not in SF),
9014261,Not Exist,179306,,,N/A (candidate not in SF),
9014262,Not Exist,181707,,,N/A (candidate not in SF),
9014262,Not Exist,179306,,,N/A (candidate not in SF),
9014263,Not Exist,179306,,,N/A (candidate not in SF),
9014263,Not Exist,181706,,,N/A (candidate not in SF),
9014264,Not Exist,181706,,,N/A (candidate not in SF),
9014265,Not Exist,179303,,,N/A (candidate not in SF),
9014269,Not Exist,181708,,,N/A (candidate not in SF),
9014270,Not Exist,181706,,,N/A (candidate not in SF),
9014274,Not Exist,181707,,,N/A (candidate not in SF),
9014275,Not Exist,179306,,,N/A (candidate not in SF),
9014295,Not Exist,181706,,,N/A (candidate not in SF),
9014308,Not Exist,181707,,,N/A (candidate not in SF),
9014332,Not Exist,182162,,,N/A (candidate not in SF),
9014332,Not Exist,181707,,,N/A (candidate not in SF),
9014333,Not Exist,179306,,,N/A (candidate not in SF),
9014338,Not Exist,181707,,,N/A (candidate not in SF),
9014342,Not Exist,181707,,,N/A (candidate not in SF),
9014343,Not Exist,181707,,,N/A (candidate not in SF),
9014350,Not Exist,181707,,,N/A (candidate not in SF),
9014351,Not Exist,179306,,,N/A (candidate not in SF),
9014357,Not Exist,181706,,,N/A (candidate not in SF),
9014360,Exist,179306,a00N300001EGOHGIA5,a02N300000qJPOAIA4,Not Exist,
9014360,Exist,181707,a00N300001EGOHGIA5,a02N300000qLSrPIAW,Not Exist,
9014366,Not Exist,181708,,,N/A (candidate not in SF),
9014369,Not Exist,181707,,,N/A (candidate not in SF),
9014372,Not Exist,181706,,,N/A (candidate not in SF),
9014373,Not Exist,179306,,,N/A (candidate not in SF),
9014391,Not Exist,181707,,,N/A (candidate not in SF),
9014392,Not Exist,181707,,,N/A (candidate not in SF),
9014393,Not Exist,181706,,,N/A (candidate not in SF),
9014394,Not Exist,181706,,,N/A (candidate not in SF),
9014395,Not Exist,181707,,,N/A (candidate not in SF),
9014397,Not Exist,181707,,,N/A (candidate not in SF),
9014398,Not Exist,181708,,,N/A (candidate not in SF),
9014402,Exist,179303,a00N300001AHbHuIAL,a02N300000qJg7FIAS,Exist,
9014403,Not Exist,181707,,,N/A (candidate not in SF),
9014406,Not Exist,181706,,,N/A (candidate not in SF),
9014412,Not Exist,181707,,,N/A (candidate not in SF),
9014413,Not Exist,181706,,,N/A (candidate not in SF),
9014415,Not Exist,181706,,,N/A (candidate not in SF),
9014418,Exist,181706,a00N300001E92IFIAZ,a02N300000qLa2XIAS,Not Exist,
9014418,Exist,179306,a00N300001E92IFIAZ,a02N300000qJPOAIA4,Exist,
9014422,Not Exist,181708,,,N/A (candidate not in SF),
9014426,Not Exist,179306,,,N/A (candidate not in SF),
9014428,Not Exist,179306,,,N/A (candidate not in SF),
9014433,Not Exist,181707,,,N/A (candidate not in SF),
9014433,Not Exist,181708,,,N/A (candidate not in SF),
9014433,Not Exist,179303,,,N/A (candidate not in SF),
9014435,Not Exist,179306,,,N/A (candidate not in SF),
9014436,Exist,179303,a00N300001EA0ZGIA1,a02N300000qJg7FIAS,Exist,
9014436,Exist,179306,a00N300001EA0ZGIA1,a02N300000qJPOAIA4,Not Exist,
9014440,Exist,179306,a00N300001EAT0IIAX,a02N300000qJPOAIA4,Exist,
9014440,Exist,179303,a00N300001EAT0IIAX,a02N300000qJg7FIAS,Not Exist,
9014444,Not Exist,181706,,,N/A (candidate not in SF),
9014444,Not Exist,181707,,,N/A (candidate not in SF),
9014454,Not Exist,181708,,,N/A (candidate not in SF),
9014464,Not Exist,181707,,,N/A (candidate not in SF),
9014464,Not Exist,179303,,,N/A (candidate not in SF),
9014478,Not Exist,181706,,,N/A (candidate not in SF),
9014480,Not Exist,181707,,,N/A (candidate not in SF),
9014481,Not Exist,181707,,,N/A (candidate not in SF),
9014482,Not Exist,179306,,,N/A (candidate not in SF),
9014483,Not Exist,181706,,,N/A (candidate not in SF),
9014484,Not Exist,181706,,,N/A (candidate not in SF),
9014485,Not Exist,181707,,,N/A (candidate not in SF),
9014486,Not Exist,181707,,,N/A (candidate not in SF),
9014488,Not Exist,181706,,,N/A (candidate not in SF),
9014488,Not Exist,181707,,,N/A (candidate not in SF),
9014489,Not Exist,179303,,,N/A (candidate not in SF),
9014490,Not Exist,181708,,,N/A (candidate not in SF),
9014491,Not Exist,181707,,,N/A (candidate not in SF),
9014493,Not Exist,181707,,,N/A (candidate not in SF),
9014494,Not Exist,181706,,,N/A (candidate not in SF),
9014505,Not Exist,181706,,,N/A (candidate not in SF),
9014562,Not Exist,181707,,,N/A (candidate not in SF),
9014563,Not Exist,181708,,,N/A (candidate not in SF),
9014564,Exist,179303,a00N300001EGXZ0IAP,a02N300000qJg7FIAS,Exist,
9014573,Not Exist,181707,,,N/A (candidate not in SF),
9014574,Not Exist,179306,,,N/A (candidate not in SF),
9014574,Not Exist,181706,,,N/A (candidate not in SF),
9014582,Not Exist,179306,,,N/A (candidate not in SF),
9014584,Not Exist,179306,,,N/A (candidate not in SF),
9014588,Not Exist,181707,,,N/A (candidate not in SF),
9014588,Not Exist,181706,,,N/A (candidate not in SF),
9014598,Not Exist,179306,,,N/A (candidate not in SF),
9014600,Not Exist,179306,,,N/A (candidate not in SF),
9014637,Not Exist,179306,,,N/A (candidate not in SF),
9014638,Not Exist,179306,,,N/A (candidate not in SF),
9014641,Not Exist,179306,,,N/A (candidate not in SF),
9014642,Not Exist,181706,,,N/A (candidate not in SF),
9014644,Not Exist,181706,,,N/A (candidate not in SF),
9014646,Not Exist,181706,,,N/A (candidate not in SF),
9014648,Not Exist,181708,,,N/A (candidate not in SF),
9014654,Not Exist,181707,,,N/A (candidate not in SF),
9014657,Not Exist,181706,,,N/A (candidate not in SF),
9014666,Not Exist,181706,,,N/A (candidate not in SF),
9014667,Not Exist,179306,,,N/A (candidate not in SF),
9014673,Not Exist,181707,,,N/A (candidate not in SF),
9014673,Not Exist,181706,,,N/A (candidate not in SF),
9014674,Not Exist,179306,,,N/A (candidate not in SF),
9014674,Not Exist,179303,,,N/A (candidate not in SF),
9014680,Not Exist,179303,,,N/A (candidate not in SF),
9014680,Not Exist,181708,,,N/A (candidate not in SF),
9014682,Not Exist,179303,,,N/A (candidate not in SF),
9014683,Exist,181706,a00N300001Fv5mcIAB,a02N300000qLa2XIAS,Not Exist,
9014683,Exist,181707,a00N300001Fv5mcIAB,a02N300000qLSrPIAW,Exist,
9014691,Not Exist,181706,,,N/A (candidate not in SF),
9014696,Not Exist,181707,,,N/A (candidate not in SF),
9014698,Not Exist,181707,,,N/A (candidate not in SF),
9014699,Not Exist,181706,,,N/A (candidate not in SF),
9014700,Not Exist,181707,,,N/A (candidate not in SF),
9014711,Not Exist,181706,,,N/A (candidate not in SF),
9014712,Not Exist,179303,,,N/A (candidate not in SF),
9014713,Exist,179303,a00N300001EiEAAIA3,a02N300000qJg7FIAS,Exist,
9014720,Not Exist,181707,,,N/A (candidate not in SF),
9014722,Not Exist,181707,,,N/A (candidate not in SF),
9014728,Not Exist,181707,,,N/A (candidate not in SF),
9014739,Not Exist,181706,,,N/A (candidate not in SF),
9014744,Not Exist,181706,,,N/A (candidate not in SF),
9014764,Not Exist,181707,,,N/A (candidate not in SF),
9014766,Not Exist,181707,,,N/A (candidate not in SF),
9014767,Not Exist,181706,,,N/A (candidate not in SF),
9014776,Not Exist,179303,,,N/A (candidate not in SF),
9014782,Created,181706,a00N300001EJ9qGIAT,,Created,
9014784,Not Exist,181707,,,N/A (candidate not in SF),
9014785,Not Exist,181708,,,N/A (candidate not in SF),
9014792,Not Exist,181707,,,N/A (candidate not in SF),
9014795,Not Exist,181706,,,N/A (candidate not in SF),
9014800,Not Exist,181706,,,N/A (candidate not in SF),
9014801,Not Exist,179303,,,N/A (candidate not in SF),
9014819,Not Exist,181707,,,N/A (candidate not in SF),
9014819,Not Exist,181706,,,N/A (candidate not in SF),
9014821,Not Exist,181706,,,N/A (candidate not in SF),
9014826,Exist,179306,a00N300001EKfl5IAD,a02N300000qJPOAIA4,Exist,
9014826,Exist,179303,a00N300001EKfl5IAD,a02N300000qJg7FIAS,Not Exist,
9014828,Not Exist,181707,,,N/A (candidate not in SF),
9014828,Not Exist,179303,,,N/A (candidate not in SF),
9014838,Not Exist,179306,,,N/A (candidate not in SF),
9014840,Not Exist,181706,,,N/A (candidate not in SF),
9014842,Not Exist,179303,,,N/A (candidate not in SF),
9014845,Exist,179306,a00N300001ELc3VIAT,a02N300000qJPOAIA4,Not Exist,
9014845,Exist,179303,a00N300001ELc3VIAT,a02N300000qJg7FIAS,Exist,
9014846,Exist,181707,a00N300001ELqBOIA1,a02N300000qLSrPIAW,Exist,
9014846,Exist,181706,a00N300001ELqBOIA1,a02N300000qLa2XIAS,Not Exist,
9014846,Exist,179303,a00N300001ELqBOIA1,a02N300000qJg7FIAS,Not Exist,
9014848,Not Exist,181707,,,N/A (candidate not in SF),
9014849,Not Exist,181706,,,N/A (candidate not in SF),
9014853,Not Exist,179306,,,N/A (candidate not in SF),
9014853,Not Exist,179303,,,N/A (candidate not in SF),
9014853,Not Exist,182162,,,N/A (candidate not in SF),
9014853,Not Exist,181708,,,N/A (candidate not in SF),
9014859,Not Exist,181707,,,N/A (candidate not in SF),
9014860,Not Exist,181707,,,N/A (candidate not in SF),
9014861,Not Exist,181707,,,N/A (candidate not in SF),
9014861,Not Exist,181706,,,N/A (candidate not in SF),
9014863,Not Exist,181706,,,N/A (candidate not in SF),
9014881,Not Exist,179303,,,N/A (candidate not in SF),
9014907,Not Exist,181706,,,N/A (candidate not in SF),
9014910,Not Exist,181708,,,N/A (candidate not in SF),
9014912,Not Exist,181708,,,N/A (candidate not in SF),
9014919,Not Exist,179306,,,N/A (candidate not in SF),
9014920,Not Exist,179306,,,N/A (candidate not in SF),
9014920,Not Exist,179303,,,N/A (candidate not in SF),
9014922,Not Exist,181706,,,N/A (candidate not in SF),
9014922,Not Exist,179303,,,N/A (candidate not in SF),
9014928,Not Exist,179303,,,N/A (candidate not in SF),
9014928,Not Exist,181706,,,N/A (candidate not in SF),
9014936,Not Exist,181707,,,N/A (candidate not in SF),
9014937,Exist,179303,a00N300001EPnI7IAL,a02N300000qJg7FIAS,Exist,
9014937,Exist,179306,a00N300001EPnI7IAL,a02N300000qJPOAIA4,Not Exist,
9014940,Not Exist,182162,,,N/A (candidate not in SF),
9014941,Not Exist,181707,,,N/A (candidate not in SF),
9014941,Not Exist,179306,,,N/A (candidate not in SF),
9014941,Not Exist,179303,,,N/A (candidate not in SF),
9014942,Not Exist,181706,,,N/A (candidate not in SF),
9014963,Not Exist,179306,,,N/A (candidate not in SF),
9014966,Not Exist,181708,,,N/A (candidate not in SF),
9014973,Not Exist,181707,,,N/A (candidate not in SF),
9014978,Not Exist,179306,,,N/A (candidate not in SF),
9014978,Not Exist,181707,,,N/A (candidate not in SF),
9014980,Not Exist,182162,,,N/A (candidate not in SF),
9014983,Not Exist,179306,,,N/A (candidate not in SF),
9014983,Not Exist,181706,,,N/A (candidate not in SF),
9014993,Not Exist,181707,,,N/A (candidate not in SF),
9014994,Not Exist,181706,,,N/A (candidate not in SF),
9014995,Not Exist,181706,,,N/A (candidate not in SF),
9014998,Not Exist,181707,,,N/A (candidate not in SF),
9015000,Not Exist,181707,,,N/A (candidate not in SF),
9015000,Not Exist,179303,,,N/A (candidate not in SF),
9015028,Not Exist,181707,,,N/A (candidate not in SF),
9015028,Not Exist,181706,,,N/A (candidate not in SF),
9015031,Not Exist,181707,,,N/A (candidate not in SF),
9015032,Not Exist,181707,,,N/A (candidate not in SF),
9015032,Not Exist,181706,,,N/A (candidate not in SF),
9015033,Not Exist,181707,,,N/A (candidate not in SF),
9015033,Not Exist,179303,,,N/A (candidate not in SF),
9015033,Not Exist,179306,,,N/A (candidate not in SF),
9015034,Not Exist,181706,,,N/A (candidate not in SF),
9015035,Not Exist,179306,,,N/A (candidate not in SF),
9015040,Not Exist,181706,,,N/A (candidate not in SF),
9015044,Not Exist,181707,,,N/A (candidate not in SF),
9015050,Exist,179303,a00N300001EV0MmIAL,a02N300000qJg7FIAS,Exist,
9015050,Exist,181708,a00N300001EV0MmIAL,a02N300000qLZT3IAO,Exist,
9015051,Not Exist,181707,,,N/A (candidate not in SF),
9015052,Not Exist,181707,,,N/A (candidate not in SF),
9015055,Not Exist,181706,,,N/A (candidate not in SF),
9015057,Not Exist,181707,,,N/A (candidate not in SF),
9015057,Not Exist,181706,,,N/A (candidate not in SF),
9015061,Not Exist,181706,,,N/A (candidate not in SF),
9015065,Not Exist,181707,,,N/A (candidate not in SF),
9015065,Not Exist,179303,,,N/A (candidate not in SF),
9015105,Not Exist,179303,,,N/A (candidate not in SF),
9015123,Not Exist,181707,,,N/A (candidate not in SF),
9015124,Not Exist,181706,,,N/A (candidate not in SF),
9015125,Not Exist,181707,,,N/A (candidate not in SF),
9015126,Not Exist,179306,,,N/A (candidate not in SF),
9015128,Not Exist,179306,,,N/A (candidate not in SF),
9015133,Not Exist,179306,,,N/A (candidate not in SF),
9015137,Not Exist,181707,,,N/A (candidate not in SF),
9015139,Not Exist,181708,,,N/A (candidate not in SF),
9015139,Not Exist,181707,,,N/A (candidate not in SF),
9015144,Not Exist,179306,,,N/A (candidate not in SF),
9015145,Exist,179303,a00N300001FBJj0IAH,a02N300000qJg7FIAS,Exist,
9015146,Not Exist,179306,,,N/A (candidate not in SF),
9015147,Not Exist,179306,,,N/A (candidate not in SF),
9015150,Not Exist,181707,,,N/A (candidate not in SF),
9015154,Not Exist,179306,,,N/A (candidate not in SF),
9015155,Not Exist,179306,,,N/A (candidate not in SF),
9015156,Not Exist,179306,,,N/A (candidate not in SF),
9015177,Not Exist,181706,,,N/A (candidate not in SF),
9015183,Not Exist,181707,,,N/A (candidate not in SF),
9015186,Not Exist,181706,,,N/A (candidate not in SF),
9015187,Not Exist,179306,,,N/A (candidate not in SF),
9015188,Not Exist,179306,,,N/A (candidate not in SF),
9015189,Not Exist,181706,,,N/A (candidate not in SF),
9015190,Not Exist,179306,,,N/A (candidate not in SF),
9015191,Not Exist,179303,,,N/A (candidate not in SF),
9015191,Not Exist,179306,,,N/A (candidate not in SF),
9015192,Not Exist,179303,,,N/A (candidate not in SF),
9015192,Not Exist,179306,,,N/A (candidate not in SF),
9015193,Not Exist,179306,,,N/A (candidate not in SF),
9015194,Not Exist,179306,,,N/A (candidate not in SF),
9015195,Not Exist,179303,,,N/A (candidate not in SF),
9015200,Not Exist,181707,,,N/A (candidate not in SF),
9015200,Not Exist,179303,,,N/A (candidate not in SF),
9015238,Not Exist,179303,,,N/A (candidate not in SF),
9015241,Not Exist,181708,,,N/A (candidate not in SF),
9015243,Not Exist,182162,,,N/A (candidate not in SF),
9015244,Not Exist,179306,,,N/A (candidate not in SF),
9015246,Not Exist,181707,,,N/A (candidate not in SF),
9015248,Not Exist,181708,,,N/A (candidate not in SF),
9015249,Not Exist,179306,,,N/A (candidate not in SF),
9015250,Not Exist,179306,,,N/A (candidate not in SF),
9015252,Not Exist,179306,,,N/A (candidate not in SF),
9015253,Exist,181707,a00N300001FkxDdIAJ,a02N300000qLSrPIAW,Not Exist,
9015253,Exist,179303,a00N300001FkxDdIAJ,a02N300000qJg7FIAS,Exist,
9015255,Not Exist,179306,,,N/A (candidate not in SF),
9015256,Not Exist,179306,,,N/A (candidate not in SF),
9015269,Not Exist,182162,,,N/A (candidate not in SF),
9015274,Not Exist,181707,,,N/A (candidate not in SF),
9015281,Not Exist,181706,,,N/A (candidate not in SF),
9015282,Not Exist,181706,,,N/A (candidate not in SF),
9015282,Not Exist,181707,,,N/A (candidate not in SF),
9015288,Not Exist,181706,,,N/A (candidate not in SF),
9015288,Not Exist,181707,,,N/A (candidate not in SF),
9015295,Not Exist,181707,,,N/A (candidate not in SF),
9015295,Not Exist,179303,,,N/A (candidate not in SF),
9015298,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
9015298,Exist,179303,a00N300001EaGakIAF,a02N300000qJg7FIAS,Exist,
9015298,Exist,179306,a00N300001EaGakIAF,a02N300000qJPOAIA4,Not Exist,
9015299,Not Exist,182162,,,N/A (candidate not in SF),
9015300,Not Exist,181706,,,N/A (candidate not in SF),
9015301,Not Exist,179306,,,N/A (candidate not in SF),
9015304,Not Exist,181706,,,N/A (candidate not in SF),
9015305,Not Exist,181707,,,N/A (candidate not in SF),
9015307,Not Exist,181706,,,N/A (candidate not in SF),
9015315,Not Exist,181706,,,N/A (candidate not in SF),
9015317,Not Exist,181707,,,N/A (candidate not in SF),
9015318,Not Exist,179303,,,N/A (candidate not in SF),
9015320,Not Exist,181706,,,N/A (candidate not in SF),
9015320,Not Exist,181707,,,N/A (candidate not in SF),
9015320,Not Exist,181708,,,N/A (candidate not in SF),
9015320,Not Exist,179303,,,N/A (candidate not in SF),
9015363,Not Exist,181706,,,N/A (candidate not in SF),
9015372,Exist,179303,a00N300001G0277IAB,a02N300000qJg7FIAS,Exist,
9015409,Not Exist,179303,,,N/A (candidate not in SF),
9015410,Exist,179306,a00N300001Ek9nkIAB,a02N300000qJPOAIA4,Exist,
9015410,Exist,179303,a00N300001Ek9nkIAB,a02N300000qJg7FIAS,Not Exist,
9015440,Not Exist,181707,,,N/A (candidate not in SF),
9015441,Not Exist,181707,,,N/A (candidate not in SF),
9015441,Not Exist,181706,,,N/A (candidate not in SF),
9015443,Not Exist,181706,,,N/A (candidate not in SF),
9015444,Not Exist,179303,,,N/A (candidate not in SF),
9015444,Not Exist,179306,,,N/A (candidate not in SF),
9015445,Not Exist,181706,,,N/A (candidate not in SF),
9015447,Not Exist,181706,,,N/A (candidate not in SF),
9015447,Not Exist,179303,,,N/A (candidate not in SF),
9015447,Not Exist,179306,,,N/A (candidate not in SF),
9015448,Not Exist,179306,,,N/A (candidate not in SF),
9015449,Not Exist,179306,,,N/A (candidate not in SF),
9015450,Not Exist,182162,,,N/A (candidate not in SF),
9015450,Not Exist,181706,,,N/A (candidate not in SF),
9015458,Not Exist,181707,,,N/A (candidate not in SF),
9015462,Not Exist,179303,,,N/A (candidate not in SF),
9015462,Not Exist,181707,,,N/A (candidate not in SF),
9015466,Not Exist,181706,,,N/A (candidate not in SF),
9015466,Not Exist,179306,,,N/A (candidate not in SF),
9015469,Not Exist,181707,,,N/A (candidate not in SF),
9015475,Not Exist,181706,,,N/A (candidate not in SF),
9015476,Not Exist,179303,,,N/A (candidate not in SF),
9015476,Not Exist,179306,,,N/A (candidate not in SF),
9015478,Not Exist,181707,,,N/A (candidate not in SF),
9015479,Exist,181707,a00N300001FAO1ZIAX,a02N300000qLSrPIAW,Exist,
9015481,Not Exist,179306,,,N/A (candidate not in SF),
9015483,Not Exist,181706,,,N/A (candidate not in SF),
9015485,Not Exist,181708,,,N/A (candidate not in SF),
9015494,Not Exist,179306,,,N/A (candidate not in SF),
9015497,Exist,181707,a00N300001EhjEPIAZ,a02N300000qLSrPIAW,Not Exist,
9015497,Exist,179303,a00N300001EhjEPIAZ,a02N300000qJg7FIAS,Exist,
9015561,Not Exist,179303,,,N/A (candidate not in SF),
9015561,Not Exist,181707,,,N/A (candidate not in SF),
9015562,Not Exist,179306,,,N/A (candidate not in SF),
9015562,Not Exist,181707,,,N/A (candidate not in SF),
9015568,Not Exist,179303,,,N/A (candidate not in SF),
9015574,Not Exist,182162,,,N/A (candidate not in SF),
9015582,Exist,179303,a00N300001EiUd5IAF,a02N300000qJg7FIAS,Not Exist,
9015582,Exist,179306,a00N300001EiUd5IAF,a02N300000qJPOAIA4,Exist,
9015583,Not Exist,181707,,,N/A (candidate not in SF),
9015587,Not Exist,181707,,,N/A (candidate not in SF),
9015588,Not Exist,181706,,,N/A (candidate not in SF),
9015588,Not Exist,181708,,,N/A (candidate not in SF),
9015596,Not Exist,181707,,,N/A (candidate not in SF),
9015596,Not Exist,179303,,,N/A (candidate not in SF),
9015599,Not Exist,181707,,,N/A (candidate not in SF),
9015599,Not Exist,181706,,,N/A (candidate not in SF),
9015606,Not Exist,182162,,,N/A (candidate not in SF),
9015617,Not Exist,179303,,,N/A (candidate not in SF),
9015617,Not Exist,179306,,,N/A (candidate not in SF),
9015683,Not Exist,181708,,,N/A (candidate not in SF),
9015689,Not Exist,182162,,,N/A (candidate not in SF),
9015691,Not Exist,181707,,,N/A (candidate not in SF),
9015691,Not Exist,179303,,,N/A (candidate not in SF),
9015693,Not Exist,181706,,,N/A (candidate not in SF),
9015696,Not Exist,181707,,,N/A (candidate not in SF),
9015697,Not Exist,182162,,,N/A (candidate not in SF),
9015697,Not Exist,179303,,,N/A (candidate not in SF),
9015700,Not Exist,181706,,,N/A (candidate not in SF),
9015703,Not Exist,179306,,,N/A (candidate not in SF),
9015704,Not Exist,179306,,,N/A (candidate not in SF),
9015705,Not Exist,181706,,,N/A (candidate not in SF),
9015708,Not Exist,181707,,,N/A (candidate not in SF),
9015712,Not Exist,181706,,,N/A (candidate not in SF),
9015744,Not Exist,182162,,,N/A (candidate not in SF),
9015760,Not Exist,181707,,,N/A (candidate not in SF),
9015763,Not Exist,179306,,,N/A (candidate not in SF),
9015764,Not Exist,179306,,,N/A (candidate not in SF),
9015765,Not Exist,181707,,,N/A (candidate not in SF),
9015767,Not Exist,179306,,,N/A (candidate not in SF),
9015768,Not Exist,181706,,,N/A (candidate not in SF),
9015769,Not Exist,181706,,,N/A (candidate not in SF),
9015774,Not Exist,179306,,,N/A (candidate not in SF),
9015777,Not Exist,181706,,,N/A (candidate not in SF),
9015815,Not Exist,179306,,,N/A (candidate not in SF),
9015828,Not Exist,179306,,,N/A (candidate not in SF),
9015903,Not Exist,182162,,,N/A (candidate not in SF),
9015906,Not Exist,181707,,,N/A (candidate not in SF),
9015916,Not Exist,181707,,,N/A (candidate not in SF),
9015917,Not Exist,179306,,,N/A (candidate not in SF),
9015919,Not Exist,181706,,,N/A (candidate not in SF),
9015923,Not Exist,181708,,,N/A (candidate not in SF),
9015924,Not Exist,182162,,,N/A (candidate not in SF),
9015924,Not Exist,179306,,,N/A (candidate not in SF),
9015925,Not Exist,181706,,,N/A (candidate not in SF),
9015926,Not Exist,181707,,,N/A (candidate not in SF),
9015944,Not Exist,181706,,,N/A (candidate not in SF),
9016050,Not Exist,181707,,,N/A (candidate not in SF),
9016053,Not Exist,181707,,,N/A (candidate not in SF),
9016055,Not Exist,181707,,,N/A (candidate not in SF),
9016081,Not Exist,179306,,,N/A (candidate not in SF),
9016089,Not Exist,181707,,,N/A (candidate not in SF),
9016213,Not Exist,181707,,,N/A (candidate not in SF),
9016214,Not Exist,181706,,,N/A (candidate not in SF),
9016216,Not Exist,181707,,,N/A (candidate not in SF),
9016219,Not Exist,179306,,,N/A (candidate not in SF),
9016222,Not Exist,181706,,,N/A (candidate not in SF),
9016222,Not Exist,179306,,,N/A (candidate not in SF),
9016226,Exist,181707,a00N300001F8w7LIAR,a02N300000qLSrPIAW,Not Exist,
9016226,Exist,181708,a00N300001F8w7LIAR,a02N300000qLZT3IAO,Not Exist,
9016226,Exist,179303,a00N300001F8w7LIAR,a02N300000qJg7FIAS,Exist,
9016228,Not Exist,181707,,,N/A (candidate not in SF),
9016461,Not Exist,181707,,,N/A (candidate not in SF),
9016462,Not Exist,179306,,,N/A (candidate not in SF),
9016462,Not Exist,179303,,,N/A (candidate not in SF),
9016469,Exist,179306,a00OL000001TlWFYA0,a02N300000qJPOAIA4,Exist,
9016470,Not Exist,181706,,,N/A (candidate not in SF),
9016470,Not Exist,181707,,,N/A (candidate not in SF),
9016471,Not Exist,181707,,,N/A (candidate not in SF),
9016475,Not Exist,181706,,,N/A (candidate not in SF),
9016478,Not Exist,181708,,,N/A (candidate not in SF),
9016482,Not Exist,179303,,,N/A (candidate not in SF),
9016483,Not Exist,181706,,,N/A (candidate not in SF),
9016484,Not Exist,181706,,,N/A (candidate not in SF),
9016490,Created,179306,,,N/A (candidate not in SF),
9016491,Not Exist,179306,,,N/A (candidate not in SF),
9016494,Not Exist,179303,,,N/A (candidate not in SF),
9016494,Not Exist,179306,,,N/A (candidate not in SF),
9016495,Not Exist,179306,,,N/A (candidate not in SF),
9016495,Not Exist,181707,,,N/A (candidate not in SF),
9016496,Not Exist,181708,,,N/A (candidate not in SF),
9016497,Not Exist,179306,,,N/A (candidate not in SF),
9016498,Not Exist,179306,,,N/A (candidate not in SF),
9016499,Not Exist,179306,,,N/A (candidate not in SF),
9016500,Not Exist,179306,,,N/A (candidate not in SF),
9016503,Not Exist,181707,,,N/A (candidate not in SF),
9016539,Not Exist,181706,,,N/A (candidate not in SF),
9016544,Not Exist,181706,,,N/A (candidate not in SF),
9016549,Not Exist,179306,,,N/A (candidate not in SF),
9016550,Not Exist,179306,,,N/A (candidate not in SF),
9016553,Not Exist,179306,,,N/A (candidate not in SF),
9016553,Not Exist,181706,,,N/A (candidate not in SF),
9016554,Not Exist,181706,,,N/A (candidate not in SF),
9016556,Not Exist,179303,,,N/A (candidate not in SF),
9016556,Not Exist,182162,,,N/A (candidate not in SF),
9016557,Not Exist,179306,,,N/A (candidate not in SF),
9016558,Not Exist,181707,,,N/A (candidate not in SF),
9016599,Not Exist,181706,,,N/A (candidate not in SF),
9016602,Not Exist,181706,,,N/A (candidate not in SF),
9016603,Not Exist,181706,,,N/A (candidate not in SF),
9016603,Not Exist,181707,,,N/A (candidate not in SF),
9016606,Not Exist,181707,,,N/A (candidate not in SF),
9016608,Not Exist,179306,,,N/A (candidate not in SF),
9016618,Not Exist,181706,,,N/A (candidate not in SF),
9016619,Not Exist,181706,,,N/A (candidate not in SF),
9016619,Not Exist,181707,,,N/A (candidate not in SF),
9016620,Not Exist,181706,,,N/A (candidate not in SF),
9016621,Not Exist,182162,,,N/A (candidate not in SF),
9016624,Not Exist,181706,,,N/A (candidate not in SF),
9016642,Not Exist,181707,,,N/A (candidate not in SF),
9016665,Not Exist,179306,,,N/A (candidate not in SF),
9016666,Not Exist,179306,,,N/A (candidate not in SF),
9016668,Not Exist,179306,,,N/A (candidate not in SF),
9016668,Not Exist,179303,,,N/A (candidate not in SF),
9016669,Not Exist,179303,,,N/A (candidate not in SF),
